Index|Compound_Code
8407|C10572
8408|C10573
8409|C10574
8410|C10575
8411|C10576
8412|C10577
8413|C10578
8414|C10579
8415|C10580
8416|C10581
8417|C10582
8418|C10583
8419|C10584
8420|C10585
8421|C10586
8422|C10587
8423|C10588
8424|C10589
8425|C10590
8426|C10591
8427|C10592
8428|C10593
8429|C10594
8430|C10595
8431|C10596
8432|C10597
8433|C10598
8434|C10599
8435|C10600
8436|C10601
8437|C10602
8438|C10603
8439|C10604
8440|C10605
8441|C10606
8442|C10607
8443|C10608
8444|C10609
8445|C10610
8446|C10611
8447|C10612
8448|C10613
8449|C10614
8450|C10615
8451|C10616
8452|C10617
8453|C10618
8454|C10619
8455|C10620
8456|C10621
8457|C10622
8458|C10623
8459|C10624
8460|C10625
8461|C10626
8462|C10627
8463|C10628
8464|C10629
8465|C10630
8466|C10631
8467|C10632
8468|C10633
8469|C10634
8470|C10635
8471|C10636
8472|C10637
8473|C10638
8474|C10639
8475|C10640
8476|C10641
8477|C10642
8478|C10643
8479|C10644
8480|C10645
8481|C10646
8482|C10647
8483|C10648
8484|C10649
8485|C10650
8486|C10651
8487|C10652
8488|C10653
8489|C10654
8490|C10655
8491|C10656
8492|C10657
8493|C10658
8494|C10659
8495|C10660
8496|C10661
8497|C10662
8498|C10663
8499|C10664
8500|C10665
8501|C10666
8502|C10667
8503|C10668
8504|C10669
8505|C10670
8506|C10671
8507|C10672
8508|C10673
8509|C10674
8510|C10675
8511|C10676
8512|C10677
8513|C10678
8514|C10679
8515|C10680
8516|C10681
8517|C10682
8518|C10683
8519|C10684
8520|C10685
8521|C10686
8522|C10687
8523|C10688
8524|C10689
8525|C10690
8526|C10691
8527|C10692
8528|C10693
8529|C10694
8530|C10695
8531|C10696
8532|C10697
8533|C10698
8534|C10699
8535|C10700
8536|C10701
8537|C10702
8538|C10703
8539|C10704
8540|C10705
8541|C10706
8542|C10707
8543|C10708
8544|C10709
8545|C10710
8546|C10711
8547|C10712
8548|C10713
8549|C10714
8550|C10715
8551|C10716
8552|C10717
8553|C10718
8554|C10719
8555|C10720
8556|C10721
8557|C10722
8558|C10723
8559|C10724
8560|C10725
8561|C10726
8562|C10727
8563|C10728
8564|C10729
8565|C10730
8566|C10731
8567|C10732
8568|C10733
8569|C10734
8570|C10735
8571|C10736
8572|C10737
8573|C10738
8574|C10739
8575|C10740
8576|C10741
8577|C10742
8578|C10743
8579|C10744
8580|C10745
8581|C10746
8582|C10747
8583|C10748
8584|C10749
8585|C10750
8586|C10751
8587|C10752
8588|C10753
8589|C10754
8590|C10755
8591|C10756
8592|C10757
8593|C10758
8594|C10759
8595|C10760
8596|C10761
8597|C10762
8598|C10763
8599|C10764
8600|C10765
8601|C10766
8602|C10767
8603|C10768
8604|C10769
8605|C10770
8606|C10771
8607|C10772
8608|C10773
8609|C10774
8610|C10775
8611|C10776
8612|C10777
8613|C10778
8614|C10779
8615|C10780
8616|C10781
8617|C10782
8618|C10783
8619|C10784
8620|C10785
8621|C10786
8622|C10787
8623|C10788
8624|C10789
8625|C10790
8626|C10791
8627|C10792
8628|C10793
8629|C10794
8630|C10795
8631|C10796
8632|C10797
8633|C10798
8634|C10799
8635|C10800
8636|C10801
8637|C10802
8638|C10803
8639|C10804
8640|C10805
8641|C10806
8642|C10807
8643|C10808
8644|C10809
8645|C10810
8646|C10811
8647|C10812
8648|C10813
8649|C10814
8650|C10815
8651|C10816
8652|C10817
8653|C10818
8654|C10819
8655|C10820
8656|C10821
8657|C10822
8658|C10823
8659|C10824
8660|C10825
8661|C10826
8662|C10827
8663|C10828
8664|C10829
8665|C10830
8666|C10831
8667|C10832
8668|C10833
8669|C10834
8670|C10835
8671|C10836
8672|C10837
8673|C10838
8674|C10839
8675|C10840
8676|C10841
8677|C10842
8678|C10843
8679|C10844
8680|C10845
8681|C10846
8682|C10847
8683|C10848
8684|C10849
8685|C10850
8686|C10851
8687|C10852
8688|C10853
8689|C10854
8690|C10855
8691|C10856
8692|C10857
8693|C10858
8694|C10859
8695|C10860
8696|C10861
8697|C10862
8698|C10863
8699|C10864
8700|C10865
8701|C10866
8702|C10867
8703|C10868
8704|C10869
8705|C10870
8706|C10871
8707|C10873
8708|C10874
8709|C10875
8710|C10876
8711|C10877
8712|C10878
8713|C10879
8714|C10880
8715|C10881
8716|C10882
8717|C10883
8718|C10884
8719|C10885
8720|C10886
8721|C10887
8722|C10888
8723|C10889
8724|C10890
8725|C10891
8726|C10892
8727|C10893
8728|C10894
8729|C10895
8730|C10896
8731|C10897
8732|C10898
8733|C10899
8734|C10900
8735|C10901
8736|C10902
8737|C10903
8738|C10904
8739|C10905
8740|C10906
8741|C10907
8742|C10908
8743|C10909
8744|C10910
8745|C10911
8746|C10912
8747|C10913
8748|C10914
8749|C10915
8750|C10916
8751|C10917
8752|C10918
8753|C10919
8754|C10920
8755|C10921
8756|C10922
8757|C10923
8758|C10924
8759|C10925
8760|C10926
8761|C10927
8762|C10928
8763|C10929
8764|C10930
8765|C10931
8766|C10932
8767|C10933
8768|C10934
8769|C10935
8770|C10936
8771|C10937
8772|C10938
8773|C10939
8774|C10940
8775|C10941
8776|C10942
8777|C10943
8778|C10944
8779|C10945
8780|C10946
8781|C10947
8782|C10948
8783|C10949
8784|C10950
8785|C10951
8786|C10952
8787|C10953
8788|C10954
8789|C10955
8790|C10956
8791|C10957
8792|C10958
8793|C10959
8794|C10960
8795|C10961
8796|C10962
8797|C10963
8798|C10964
8799|C10965
8800|C10966
8801|C10967
8802|C10968
8803|C10969
8804|C10970
8805|C10971
8806|C10972
8807|C10973
8808|C10974
8809|C10975
8810|C10976
8811|C10977
8812|C10978
8813|C10979
8814|C10980
8815|C10981
8816|C10982
8817|C10983
8818|C10984
8819|C10985
8820|C10986
8821|C10987
8822|C10988
8823|C10989
8824|C10990
8825|C10991
8826|C10992
8827|C10993
8828|C10994
8829|C10995
8830|C10996
8831|C10997
8832|C10998
8833|C10999
8834|C11000
8835|C11001
8836|C11002
8837|C11003
8838|C11004
8839|C11005
8840|C11006
8841|C11007
8842|C11008
8843|C11009
8844|C11010
8845|C11011
8846|C11012
8847|C11013
8848|C11014
8849|C11015
8850|C11016
8851|C11017
8852|C11018
8853|C11019
8854|C11020
8855|C11021
8856|C11022
8857|C11023
8858|C11024
8859|C11025
8860|C11026
8861|C11027
8862|C11028
8863|C11029
8864|C11030
8865|C11031
8866|C11032
8867|C11033
8868|C11034
8869|C11035
8870|C11036
8871|C11037
8872|C11038
8873|C11039
8874|C11040
8875|C11041
8876|C11042
8877|C11043
8878|C11044
8879|C11045
8880|C11047
8881|C11048
8882|C11049
8883|C11050
8884|C11051
8885|C11052
8886|C11053
8887|C11054
8888|C11055
8889|C11056
8890|C11057
8891|C11058
8892|C11059
8893|C11060
8894|C11061
8895|C11062
8896|C11063
8897|C11064
8898|C11065
8899|C11066
8900|C11067
8901|C11068
8902|C11069
8903|C11070
8904|C11071
8905|C11072
8906|C11073
8907|C11074
8908|C11075
8909|C11076
8910|C11077
8911|C11078
8912|C11079
8913|C11080
8914|C11081
8915|C11082
8916|C11083
8917|C11084
8918|C11085
8919|C11086
8920|C11087
8921|C11088
8922|C11089
8923|C11090
8924|C11091
8925|C11092
8926|C11093
8927|C11094
8928|C11095
8929|C11096
8930|C11097
8931|C11098
8932|C11099
8933|C11100
8934|C11101
8935|C11102
8936|C11103
8937|C11104
8938|C11105
8939|C11106
8940|C11107
8941|C11108
8942|C11109
8943|C11110
8944|C11111
8945|C11112
8946|C11113
8947|C11114
8948|C11115
8949|C11116
8950|C11117
8951|C11118
8952|C11119
8953|C11120
8954|C11121
8955|C11122
8956|C11123
8957|C11124
8958|C11125
8959|C11126
8960|C11127
8961|C11128
8962|C11129
8963|C11130
8964|C11131
8965|C11132
8966|C11133
8967|C11134
8968|C11135
8969|C11136
8970|C11141
8971|C11142
8972|C11143
8973|C11144
8974|C11145
8975|C11146
8976|C11147
8977|C11148
8978|C11149
8979|C11150
8980|C11151
8981|C11152
8982|C11153
8983|C11154
8984|C11155
8985|C11156
8986|C11158
8987|C11159
8988|C11160
8989|C11161
8990|C11162
8991|C11163
8992|C11164
8993|C11165
8994|C11166
8995|C11168
8996|C11169
8997|C11170
8998|C11171
8999|C11172
9000|C11173
9001|C11174
9002|C11175
9003|C11177
9004|C11178
9005|C11179
9006|C11180
9007|C11181
9008|C11182
9009|C11184
9010|C11185
9011|C11186
9012|C11188
9013|C11189
9014|C11190
9015|C11191
9016|C11193
9017|C11194
9018|C11195
9019|C11196
9020|C11198
9021|C11199
9022|C11200
9023|C11201
9024|C11202
9025|C11203
9026|C11205
9027|C11206
9028|C11207
9029|C11208
9030|C11210
9031|C11212
9032|C11213
9033|C11214
9034|C11215
9035|C11216
9036|C11217
9037|C11218
9038|C11219
9039|C11221
9040|C11222
9041|C11223
9042|C11224
9043|C11225
9044|C11226
9045|C11227
9046|C11228
9047|C11229
9048|C11230
9049|C11231
9050|C11232
9051|C11233
9052|C11234
9053|C11235
9054|C11236
9055|C11237
9056|C11238
9057|C11239
9058|C11240
9059|C11242
9060|C11243
9061|C11244
9062|C11245
9063|C11246
9064|C11248
9065|C11249
9066|C11250
9067|C11251
9068|C11252
9069|C11253
9070|C11254
9071|C11255
9072|C11256
9073|C11257
9074|C11258
9075|C11259
9076|C11260
9077|C11261
9078|C11262
9079|C11263
9080|C11264
9081|C11265
9082|C11266
9083|C11268
9084|C11269
9085|C11271
9086|C11272
9087|C11273
9088|C11274
9089|C11275
9090|C11276
9091|C11277
9092|C11278
9093|C11279
9094|C11280
9095|C11281
9096|C11282
9097|C11283
9098|C11284
9099|C11285
9100|C11288
9101|C11289
9102|C11290
9103|C11292
9104|C11293
9105|C11294
9106|C11295
9107|C11296
9108|C11297
9109|C11298
9110|C11299
9111|C11300
9112|C11301
9113|C11302
9114|C11303
9115|C11304
9116|C11305
9117|C11306
9118|C11307
9119|C11308
9120|C11309
9121|C11310
9122|C11311
9123|C11312
9124|C11313
9125|C11314
9126|C11315
9127|C11316
9128|C11317
9129|C11318
9130|C11319
9131|C11320
9132|C11321
9133|C11322
9134|C11323
9135|C11324
9136|C11325
9137|C11326
9138|C11327
9139|C11328
9140|C11329
9141|C11330
9142|C11331
9143|C11332
9144|C11333
9145|C11334
9146|C11335
9147|C11336
9148|C11337
9149|C11338
9150|C11339
9151|C11340
9152|C11341
9153|C11342
9154|C11343
9155|C11344
9156|C11345
9157|C11346
9158|C11347
9159|C11348
9160|C11349
9161|C11350
9162|C11351
9163|C11352
9164|C11353
9165|C11354
9166|C11355
9167|C11356
9168|C11357
9169|C11358
9170|C11359
9171|C11360
9172|C11361
9173|C11362
9174|C11363
9175|C11365
9176|C11366
9177|C11367
9178|C11368
9179|C11369
9180|C11370
9181|C11371
9182|C11372
9183|C11373
9184|C11374
9185|C11375
9186|C11376
9187|C11377
9188|C11378
9189|C11379
9190|C11380
9191|C11381
9192|C11382
9193|C11383
9194|C11384
9195|C11385
9196|C11386
9197|C11387
9198|C11388
9199|C11389
9200|C11390
9201|C11391
9202|C11392
9203|C11393
9204|C11394
9205|C11395
9206|C11396
9207|C11397
9208|C11398
9209|C11399
9210|C11400
9211|C11401
9212|C11402
9213|C11403
9214|C11404
9215|C11405
9216|C11406
9217|C11407
9218|C11408
9219|C11409
9220|C11410
9221|C11411
9222|C11412
9223|C11413
9224|C11414
9225|C11415
9226|C11416
9227|C11417
9228|C11418
9229|C11419
9230|C11420
9231|C11421
9232|C11422
9233|C11425
9234|C11426
9235|C11427
9236|C11428
9237|C11429
9238|C11430
9239|C11431
9240|C11432
9241|C11433
9242|C11434
9243|C11435
9244|C11436
9245|C11437
9246|C11438
9247|C11439
9248|C11440
9249|C11441
9250|C11442
9251|C11443
9252|C11445
9253|C11446
9254|C11447
9255|C11448
9256|C11453
9257|C11455
9258|C11456
9259|C11457
9260|C11460
9261|C11461
9262|C11462
9263|C11465
9264|C11466
9265|C11467
9266|C11468
9267|C11469
9268|C11471
9269|C11472
9270|C11473
9271|C11474
9272|C11475
9273|C11476
9274|C11477
9275|C11478
9276|C11480
9277|C11481
9278|C11482
9279|C11483
9280|C11484
9281|C11485
9282|C11486
9283|C11487
9284|C11488
9285|C11489
9286|C11490
9287|C11491
9288|C11492
9289|C11493
9290|C11494
9291|C11495
9292|C11496
9293|C11497
9294|C11498
9295|C11499
9296|C11500
9297|C11501
9298|C11502
9299|C11503
9300|C11504
9301|C11505
9302|C11506
9303|C11507
9304|C11508
9305|C11509
9306|C11510
9307|C11511
9308|C11512
9309|C11513
9310|C11514
9311|C11515
9312|C11516
9313|C11519
9314|C11520
9315|C11521
9316|C11522
9317|C11523
9318|C11524
9319|C11525
9320|C11526
9321|C11527
9322|C11529
9323|C11531
9324|C11535
9325|C11536
9326|C11537
9327|C11538
9328|C11539
9329|C11540
9330|C11541
9331|C11542
9332|C11543
9333|C11544
9334|C11545
9335|C11546
9336|C11547
9337|C11548
9338|C11549
9339|C11550
9340|C11551
9341|C11552
9342|C11553
9343|C11554
9344|C11555
9345|C11556
9346|C11557
9347|C11560
9348|C11561
9349|C11562
9350|C11563
9351|C11564
9352|C11565
9353|C11566
9354|C11567
9355|C11568
9356|C11569
9357|C11570
9358|C11571
9359|C11572
9360|C11573
9361|C11574
9362|C11575
9363|C11576
9364|C11577
9365|C11578
9366|C11579
9367|C11580
9368|C11581
9369|C11582
9370|C11583
9371|C11584
9372|C11585
9373|C11586
9374|C11587
9375|C11588
9376|C11589
9377|C11590
9378|C11591
9379|C11592
9380|C11593
9381|C11594
9382|C11595
9383|C11596
9384|C11597
9385|C11598
9386|C11599
9387|C11600
9388|C11601
9389|C11602
9390|C11603
9391|C11604
9392|C11605
9393|C11606
9394|C11607
9395|C11608
9396|C11609
9397|C11610
9398|C11611
9399|C11612
9400|C11613
9401|C11615
9402|C11616
9403|C11617
9404|C11618
9405|C11619
9406|C11620
9407|C11621
9408|C11622
9409|C11623
9410|C11624
9411|C11625
9412|C11626
9413|C11627
9414|C11628
9415|C11629
9416|C11630
9417|C11631
9418|C11632
9419|C11633
9420|C11634
9421|C11635
9422|C11636
9423|C11637
9424|C11638
9425|C11639
9426|C11640
9427|C11641
9428|C11642
9429|C11643
9430|C11644
9431|C11645
9432|C11646
9433|C11647
9434|C11648
9435|C11649
9436|C11650
9437|C11651
9438|C11652
9439|C11653
9440|C11654
9441|C11655
9442|C11656
9443|C11657
9444|C11658
9445|C11659
9446|C11660
9447|C11661
9448|C11662
9449|C11663
9450|C11664
9451|C11665
9452|C11666
9453|C11667
9454|C11668
9455|C11669
9456|C11670
9457|C11671
9458|C11672
9459|C11673
9460|C11674
9461|C11675
9462|C11676
9463|C11677
9464|C11678
9465|C11679
9466|C11680
9467|C11681
9468|C11682
9469|C11683
9470|C11684
9471|C11685
9472|C11686
9473|C11687
9474|C11688
9475|C11689
9476|C11690
9477|C11691
9478|C11692
9479|C11694
9480|C11695
9481|C11696
9482|C11697
9483|C11698
9484|C11699
9485|C11700
9486|C11701
9487|C11702
9488|C11703
9489|C11704
9490|C11705
9491|C11706
9492|C11707
9493|C11708
9494|C11709
9495|C11710
9496|C11711
9497|C11712
9498|C11713
9499|C11714
9500|C11715
9501|C11716
9502|C11717
9503|C11718
9504|C11719
9505|C11720
9506|C11721
9507|C11723
9508|C11724
9509|C11725
9510|C11726
9511|C11727
9512|C11728
9513|C11729
9514|C11730
9515|C11731
9516|C11732
9517|C11733
9518|C11734
9519|C11735
9520|C11736
9521|C11737
9522|C11738
9523|C11739
9524|C11740
9525|C11741
9526|C11742
9527|C11743
9528|C11744
9529|C11745
9530|C11746
9531|C11747
9532|C11748
9533|C11749
9534|C11750
9535|C11751
9536|C11752
9537|C11754
9538|C11755
9539|C11756
9540|C11757
9541|C11758
9542|C11760
9543|C11761
9544|C11762
9545|C11763
9546|C11764
9547|C11765
9548|C11766
9549|C11767
9550|C11768
9551|C11769
9552|C11770
9553|C11771
9554|C11772
9555|C11773
9556|C11774
9557|C11775
9558|C11776
9559|C11777
9560|C11778
9561|C11779
9562|C11780
9563|C11781
9564|C11782
9565|C11783
9566|C11784
9567|C11785
9568|C11786
9569|C11787
9570|C11788
9571|C11789
9572|C11790
9573|C11791
9574|C11792
9575|C11793
9576|C11794
9577|C11795
9578|C11796
9579|C11797
9580|C11798
9581|C11799
9582|C11800
9583|C11801
9584|C11802
9585|C11803
9586|C11804
9587|C11805
9588|C11806
9589|C11807
9590|C11808
9591|C11809
9592|C11810
9593|C11811
9594|C11812
9595|C11813
9596|C11814
9597|C11815
9598|C11816
9599|C11817
9600|C11818
9601|C11819
9602|C11820
9603|C11821
9604|C11822
9605|C11823
9606|C11824
9607|C11825
9608|C11826
9609|C11827
9610|C11829
9611|C11830
9612|C11831
9613|C11832
9614|C11833
9615|C11834
9616|C11837
9617|C11838
9618|C11839
9619|C11840
9620|C11841
9621|C11842
9622|C11843
9623|C11844
9624|C11845
9625|C11846
9626|C11847
9627|C11848
9628|C11849
9629|C11850
9630|C11851
9631|C11853
9632|C11854
9633|C11855
9634|C11856
9635|C11857
9636|C11858
9637|C11859
9638|C11860
9639|C11861
9640|C11862
9641|C11863
9642|C11864
9643|C11865
9644|C11866
9645|C11867
9646|C11868
9647|C11869
9648|C11870
9649|C11871
9650|C11872
9651|C11873
9652|C11874
9653|C11875
9654|C11876
9655|C11877
9656|C11878
9657|C11879
9658|C11880
9659|C11881
9660|C11882
9661|C11883
9662|C11884
9663|C11885
9664|C11886
9665|C11887
9666|C11888
9667|C11889
9668|C11890
9669|C11891
9670|C11892
9671|C11893
9672|C11894
9673|C11895
9674|C11896
9675|C11897
9676|C11898
9677|C11899
9678|C11900
9679|C11901
9680|C11902
9681|C11903
9682|C11904
9683|C11905
9684|C11906
9685|C11907
9686|C11908
9687|C11909
9688|C11910
9689|C11911
9690|C11912
9691|C11913
9692|C11915
9693|C11916
9694|C11917
9695|C11918
9696|C11919
9697|C11920
9698|C11921
9699|C11922
9700|C11923
9701|C11924
9702|C11925
9703|C11926
9704|C11927
9705|C11928
9706|C11929
9707|C11930
9708|C11931
9709|C11932
9710|C11933
9711|C11934
9712|C11935
9713|C11936
9714|C11937
9715|C11938
9716|C11939
9717|C11940
9718|C11941
9719|C11942
9720|C11943
9721|C11944
9722|C11945
9723|C11946
9724|C11947
9725|C11948
9726|C11949
9727|C11950
9728|C11951
9729|C11952
9730|C11953
9731|C11954
9732|C11955
9733|C11956
9734|C11957
9735|C11958
9736|C11959
9737|C11960
9738|C11961
9739|C11962
9740|C11963
9741|C11964
9742|C11965
9743|C11966
9744|C11967
9745|C11968
9746|C11969
9747|C11970
9748|C11971
9749|C11972
9750|C11973
9751|C11974
9752|C11975
9753|C11976
9754|C11977
9755|C11978
9756|C11979
9757|C11980
9758|C11981
9759|C11982
9760|C11983
9761|C11984
9762|C11985
9763|C11986
9764|C11987
9765|C11988
9766|C11989
9767|C11990
9768|C11991
9769|C11992
9770|C11993
9771|C11994
9772|C11995
9773|C11996
9774|C11997
9775|C11998
9776|C11999
9777|C12000
9778|C12001
9779|C12002
9780|C12003
9781|C12006
9782|C12007
9783|C12008
9784|C12009
9785|C12011
9786|C12012
9787|C12013
9788|C12014
9789|C12016
9790|C12017
9791|C12018
9792|C12019
9793|C12020
9794|C12021
9795|C12022
9796|C12023
9797|C12024
9798|C12025
9799|C12026
9800|C12027
9801|C12029
9802|C12030
9803|C12032
9804|C12033
9805|C12034
9806|C12035
9807|C12036
9808|C12037
9809|C12038
9810|C12039
9811|C12040
9812|C12041
9813|C12042
9814|C12043
9815|C12044
9816|C12045
9817|C12046
9818|C12047
9819|C12048
9820|C12049
9821|C12050
9822|C12051
9823|C12052
9824|C12053
9825|C12054
9826|C12055
9827|C12056
9828|C12057
9829|C12058
9830|C12059
9831|C12062
9832|C12063
9833|C12064
9834|C12065
9835|C12066
9836|C12067
9837|C12068
9838|C12069
9839|C12070
9840|C12072
9841|C12073
9842|C12075
9843|C12076
9844|C12077
9845|C12078
9846|C12079
9847|C12080
9848|C12081
9849|C12082
9850|C12083
9851|C12085
9852|C12087
9853|C12088
9854|C12089
9855|C12090
9856|C12091
9857|C12092
9858|C12093
9859|C12095
9860|C12096
9861|C12098
9862|C12099
9863|C12100
9864|C12101
9865|C12102
9866|C12103
9867|C12104
9868|C12105
9869|C12106
9870|C12107
9871|C12108
9872|C12109
9873|C12110
9874|C12111
9875|C12112
9876|C12113
9877|C12114
9878|C12115
9879|C12116
9880|C12117
9881|C12118
9882|C12119
9883|C12120
9884|C12121
9885|C12122
9886|C12123
9887|C12124
9888|C12125
9889|C12126
9890|C12127
9891|C12128
9892|C12129
9893|C12130
9894|C12131
9895|C12132
9896|C12133
9897|C12134
9898|C12135
9899|C12136
9900|C12137
9901|C12138
9902|C12139
9903|C12140
9904|C12141
9905|C12142
9906|C12143
9907|C12144
9908|C12145
9909|C12146
9910|C12147
9911|C12148
9912|C12149
9913|C12150
9914|C12151
9915|C12152
9916|C12153
9917|C12154
9918|C12155
9919|C12156
9920|C12157
9921|C12158
9922|C12159
9923|C12160
9924|C12161
9925|C12162
9926|C12163
9927|C12164
9928|C12165
9929|C12166
9930|C12167
9931|C12168
9932|C12169
9933|C12170
9934|C12171
9935|C12172
9936|C12173
9937|C12174
9938|C12176
9939|C12177
9940|C12178
9941|C12179
9942|C12180
9943|C12181
9944|C12182
9945|C12183
9946|C12184
9947|C12185
9948|C12186
9949|C12187
9950|C12188
9951|C12189
9952|C12190
9953|C12191
9954|C12192
9955|C12193
9956|C12194
9957|C12195
9958|C12196
9959|C12197
9960|C12198
9961|C12199
9962|C12200
9963|C12201
9964|C12202
9965|C12203
9966|C12204
9967|C12205
9968|C12206
9969|C12208
9970|C12210
9971|C12211
9972|C12212
9973|C12213
9974|C12214
9975|C12215
9976|C12216
9977|C12217
9978|C12218
9979|C12219
9980|C12220
9981|C12221
9982|C12222
9983|C12223
9984|C12224
9985|C12225
9986|C12226
9987|C12227
9988|C12228
9989|C12229
9990|C12230
9991|C12231
9992|C12232
9993|C12233
9994|C12234
9995|C12235
9996|C12236
9997|C12237
9998|C12238
9999|C12239
10000|C12240
10001|C12241
10002|C12242
10003|C12243
10004|C12244
10005|C12245
10006|C12246
10007|C12247
10008|C12248
10009|C12249
10010|C12250
10011|C12251
10012|C12252
10013|C12253
10014|C12254
10015|C12255
10016|C12256
10017|C12257
10018|C12258
10019|C12259
10020|C12260
10021|C12261
10022|C12262
10023|C12263
10024|C12264
10025|C12265
10026|C12266
10027|C12267
10028|C12268
10029|C12269
10030|C12270
10031|C12271
10032|C12272
10033|C12276
10034|C12277
10035|C12278
10036|C12280
10037|C12282
10038|C12283
10039|C12284
10040|C12285
10041|C12286
10042|C12287
10043|C12288
10044|C12289
10045|C12290
10046|C12292
10047|C12293
10048|C12294
10049|C12295
10050|C12296
10051|C12297
10052|C12298
10053|C12299
10054|C12300
10055|C12301
10056|C12302
10057|C12303
10058|C12304
10059|C12305
10060|C12306
10061|C12307
10062|C12308
10063|C12309
10064|C12310
10065|C12311
10066|C12312
10067|C12313
10068|C12314
10069|C12316
10070|C12317
10071|C12318
10072|C12319
10073|C12320
10074|C12321
10075|C12322
10076|C12323
10077|C12324
10078|C12325
10079|C12326
10080|C12327
10081|C12328
10082|C12329
10083|C12330
10084|C12331
10085|C12332
10086|C12333
10087|C12334
10088|C12335
10089|C12336
10090|C12337
10091|C12338
10092|C12339
10093|C12340
10094|C12341
10095|C12342
10096|C12343
10097|C12344
10098|C12345
10099|C12346
10100|C12347
10101|C12348
10102|C12349
10103|C12350
10104|C12351
10105|C12352
10106|C12353
10107|C12354
10108|C12355
10109|C12356
10110|C12357
10111|C12358
10112|C12359
10113|C12360
10114|C12361
10115|C12362
10116|C12363
10117|C12364
10118|C12365
10119|C12366
10120|C12367
10121|C12368
10122|C12369
10123|C12370
10124|C12371
10125|C12372
10126|C12373
10127|C12374
10128|C12375
10129|C12376
10130|C12377
10131|C12378
10132|C12379
10133|C12380
10134|C12381
10135|C12382
10136|C12383
10137|C12384
10138|C12385
10139|C12386
10140|C12387
10141|C12388
10142|C12389
10143|C12390
10144|C12391
10145|C12392
10146|C12393
